GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
28933	4.15e-31	4.75e-33	0.7364	-11.9758624	-8.82	1235.96	IGKV1-33	immunoglobulin kappa variable 1-33
27295	4.73e-31	5.44e-33	0.4782	-11.9646489	-5.72	6071.72	PDLIM3	PDZ and LIM domain 3
90634	5.43e-31	6.28e-33	0.1578	-11.9527124	-1.89	774.97	N4BP2L1	NEDD4 binding protein 2 like 1
28816	6.44e-31	7.48e-33	0.7303	-11.9382322	-8.72	1939.79	IGLV2-11	immunoglobulin lambda variable 2-11
28896	8.30e-31	9.68e-33	0.7044	-11.9167881	-8.39	857.33	IGKV1D-33	immunoglobulin kappa variable 1D-33
79767	8.46e-31	9.90e-33	0.2487	11.9148883	2.96	541	ELMO3	engulfment and cell motility 3
54102	8.50e-31	9.99e-33	0.2482	-11.9141084	-2.96	332.45	CLIC6	chloride intracellular channel 6
9576	8.62e-31	1.02e-32	0.5619	11.912642	6.69	137.44	SPAG6	sperm associated antigen 6
56924	8.82e-31	1.04e-32	0.2621	11.9104182	3.12	97.92	PAK6	p21 (RAC1) activated kinase 6
389799	9.09e-31	1.08e-32	0.4465	11.9075336	5.32	66.35	CFAP77	cilia and flagella associated protein 77
25790	9.83e-31	1.18e-32	0.3393	11.9004292	4.04	203.09	CFAP45	cilia and flagella associated protein 45
79940	9.83e-31	1.18e-32	0.1805	11.9003698	2.15	271.26	LINC00472	long intergenic non-protein coding RNA 472
146177	1.35e-30	1.62e-32	0.3905	11.8735907	4.64	171.19	VWA3A	von Willebrand factor A domain containing 3A
100507043	1.47e-30	1.79e-32	0.6379	11.8654941	7.57	544.51	TUNAR	TCL1 upstream neural differentiation-associated RNA
55379	1.47e-30	1.79e-32	0.1062	11.86551	1.26	6171.22	LRRC59	leucine rich repeat containing 59
5654	1.61e-30	1.96e-32	0.2751	-11.8579283	-3.26	30620.62	HTRA1	HtrA serine peptidase 1
56956	1.87e-30	2.29e-32	0.7585	-11.8449591	-8.98	600.74	LHX9	LIM homeobox 9
92421	2.01e-30	2.47e-32	0.3166	11.8383754	3.75	567.91	CHMP4C	charged multivesicular body protein 4C
127254	2.17e-30	2.68e-32	0.3925	11.8316422	4.64	207.2	ERICH3	glutamate rich 3
28444	3.14e-30	3.90e-32	0.7381	-11.8001483	-8.71	3408.16	IGHV3-21	immunoglobulin heavy variable 3-21
64446	3.14e-30	3.89e-32	0.4167	11.8001969	4.92	86.6	DNAI2	dynein axonemal intermediate chain 2
343450	3.24e-30	4.04e-32	0.5	-11.7970073	-5.90	710.74	KCNT2	potassium sodium-activated channel subfamily T member 2
1301	3.30e-30	4.13e-32	0.6696	-11.7953235	-7.90	7594.01	COL11A1	collagen type XI alpha 1 chain
85415	3.36e-30	4.22e-32	0.4444	11.7934074	5.24	3632.26	RHPN2	rhophilin Rho GTPase binding protein 2
151887	4.06e-30	5.12e-32	0.3155	-11.7770802	-3.72	21390.73	CCDC80	coiled-coil domain containing 80
388633	4.53e-30	5.73e-32	0.7165	11.7675744	8.43	111.78	LDLRAD1	low density lipoprotein receptor class A domain containing 1
4330	5.51e-30	7.00e-32	0.3455	-11.7507723	-4.06	1204.89	MN1	MN1 proto-oncogene, transcriptional regulator
28930	5.74e-30	7.31e-32	0.6368	-11.7470333	-7.48	2376.25	IGKV1-39	immunoglobulin kappa variable 1-39
65987	7.81e-30	9.99e-32	0.2722	11.7206245	3.19	145.22	KCTD14	potassium channel tetramerization domain containing 14
80896	8.51e-30	1.09e-31	0.3668	-11.7130204	-4.30	3352.33	NPL	N-acetylneuraminate pyruvate lyase
283358	9.47e-30	1.22e-31	0.5099	11.7035942	5.97	6226.31	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
28410	9.78e-30	1.27e-31	0.6773	-11.7005562	-7.93	480.36	IGHV3-72	immunoglobulin heavy variable 3-72
10344	1.52e-29	1.97e-31	0.3689	-11.6630412	-4.30	111.92	CCL26	C-C motif chemokine ligand 26
51338	1.62e-29	2.11e-31	0.3147	-11.6572167	-3.67	1799.37	MS4A4A	membrane spanning 4-domains A4A
91894	1.88e-29	2.46e-31	0.3889	11.6439858	4.53	401.28	C11orf52	chromosome 11 open reading frame 52
54504	2.28e-29	2.99e-31	0.3222	-11.6273075	-3.75	4635.45	CPVL	carboxypeptidase vitellogenic like
10149	2.30e-29	3.04e-31	0.4692	11.6260927	5.45	611.48	ADGRG2	adhesion G protein-coupled receptor G2
83853	2.37e-29	3.14e-31	0.4013	11.6232424	4.66	139.81	ROPN1L	rhophilin associated tail protein 1 like
8934	2.64e-29	3.50e-31	0.2068	-11.6139121	-2.40	1090.82	RAB29	RAB29, member RAS oncogene family
27284	2.77e-29	3.70e-31	0.2278	-11.6092762	-2.64	160.56	SULT1B1	sulfotransferase family 1B member 1
1901	2.97e-29	3.98e-31	0.1964	-11.6030757	-2.28	2389.59	S1PR1	sphingosine-1-phosphate receptor 1
100130889	3.05e-29	4.09e-31	0.5382	11.6006596	6.24	1009.42	PSORS1C3	psoriasis susceptibility 1 candidate 3
445328	3.11e-29	4.19e-31	0.1922	11.5985466	2.23	906.86	ARHGEF35	Rho guanine nucleotide exchange factor 35
129293	3.18e-29	4.30e-31	0.5312	-11.5963724	-6.16	596.92	TRABD2A	TraB domain containing 2A
200942	4.07e-29	5.52e-31	0.1736	-11.5749054	-2.01	1809.1	KLHDC8B	kelch domain containing 8B
51599	4.11e-29	5.60e-31	0.2039	11.5737821	2.36	1834.73	LSR	lipolysis stimulated lipoprotein receptor
100526664	4.36e-29	5.95e-31	0.1459	-11.5685005	-1.69	1768.58	LY75-CD302	LY75-CD302 readthrough
8839	4.76e-29	6.53e-31	0.5654	-11.5605444	-6.54	2664.83	CCN5	cellular communication network factor 5
126695	4.94e-29	6.79e-31	0.4384	11.5571596	5.07	339.35	KDF1	keratinocyte differentiation factor 1
101928722	5.40e-29	7.45e-31	0.6332	11.5491823	7.31	72.98	LOC101928722	replaced by ID 399693
389033	5.79e-29	8.01e-31	0.4388	11.5429382	5.06	167.82	PLAC9P1	placenta associated 9 pseudogene 1
2020	7.06e-29	9.81e-31	0.4111	11.5255684	4.74	114.89	EN2	engrailed homeobox 2
167681	9.90e-29	1.38e-30	0.4373	-11.4960459	-5.03	377.87	PRSS35	serine protease 35
348807	1.06e-28	1.49e-30	0.3647	11.4896733	4.19	86.85	CFAP100	cilia and flagella associated protein 100
219681	1.18e-28	1.66e-30	0.5423	11.4802338	6.23	197.64	ARMC3	armadillo repeat containing 3
132203	1.20e-28	1.68e-30	0.6562	11.4788964	7.53	177.47	SNTN	sentan, cilia apical structure protein
401565	1.41e-28	1.99e-30	0.1323	11.4642557	1.52	910.99	FAM166A	family with sequence similarity 166 member A
2621	1.55e-28	2.19e-30	0.2097	-11.4561281	-2.40	9160.2	GAS6	growth arrest specific 6
6523	1.61e-28	2.29e-30	0.7294	11.4522327	8.35	693.62	SLC5A1	solute carrier family 5 member 1
6614	1.74e-28	2.48e-30	0.2833	-11.4454581	-3.24	2177.41	SIGLEC1	sialic acid binding Ig like lectin 1
106821730	1.81e-28	2.59e-30	0.263	11.4417581	3.01	117.76	BUB1B-PAK6	BUB1B-PAK6 readthrough
10365	1.86e-28	2.67e-30	0.2827	-11.4390745	-3.23	1278.21	KLF2	KLF transcription factor 2
83659	1.95e-28	2.82e-30	0.6184	11.4343722	7.07	208.61	TEKT1	tektin 1
7447	2.85e-28	4.12e-30	0.5725	-11.401231	-6.53	139.3	VSNL1	visinin like 1
84417	3.00e-28	4.35e-30	0.3308	-11.3965251	-3.77	118.03	ECRG4	ECRG4 augurin precursor
64087	3.02e-28	4.40e-30	0.2065	11.39556	2.35	3590.16	MCCC2	methylcrotonyl-CoA carboxylase subunit 2
140828	3.30e-28	4.83e-30	0.7708	11.3874697	8.78	143.26	LINC00261	long intergenic non-protein coding RNA 261
28439	3.31e-28	4.85e-30	0.7109	-11.38699	-8.10	2261.55	IGHV3-30	immunoglobulin heavy variable 3-30
9873	3.39e-28	4.98e-30	0.1604	-11.3846938	-1.83	2041.41	FCHSD2	FCH and double SH3 domains 2
3213	3.58e-28	5.29e-30	0.3309	11.3795838	3.77	2150.51	HOXB3	homeobox B3
80122	3.65e-28	5.40e-30	0.4776	11.3777034	5.43	81.2	MAP3K19	mitogen-activated protein kinase kinase kinase 19
435	5.09e-28	7.56e-30	0.1341	11.3483682	1.52	1732.12	ASL	argininosuccinate lyase
79784	5.13e-28	7.64e-30	0.4854	11.3473475	5.51	4044.66	MYH14	myosin heavy chain 14
2217	6.59e-28	9.85e-30	0.1691	-11.325203	-1.91	10205.71	FCGRT	Fc gamma receptor and transporter
5639	6.64e-28	9.95e-30	0.2782	11.3242851	3.15	239.98	PRRG2	proline rich and Gla domain 2
105372290	7.39e-28	1.11e-29	0.5698	11.3145979	6.45	733.53	LINC01764	long intergenic non-protein coding RNA 1764
8322	7.76e-28	1.17e-29	0.1655	-11.3100699	-1.87	2147.9	FZD4	frizzled class receptor 4
96626	8.22e-28	1.24e-29	0.2779	11.3046691	3.14	1107.84	LIMS3	LIM zinc finger domain containing 3
102724638	9.66e-28	1.47e-29	0.7545	-11.2902121	-8.52	843.49	LOC102724638	uncharacterized LOC102724638
84336	9.85e-28	1.50e-29	0.3007	11.2882422	3.39	7769.44	TMEM101	transmembrane protein 101
3397	9.98e-28	1.52e-29	0.22	11.2868592	2.48	3364.7	ID1	inhibitor of DNA binding 1
51296	1.00e-27	1.53e-29	0.2778	-11.2863217	-3.14	2822.44	SLC15A3	solute carrier family 15 member 3
3223	1.28e-27	1.97e-29	0.4781	-11.2641171	-5.38	542.85	HOXC6	homeobox C6
105369771	1.60e-27	2.47e-29	0.4831	11.2442248	5.43	177	LOC105369771	
10673	1.86e-27	2.87e-29	0.3478	-11.230998	-3.91	1217.69	TNFSF13B	TNF superfamily member 13b
10819	1.89e-27	2.94e-29	0.3099	11.2289807	3.48	27.74	OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene
9805	2.20e-27	3.43e-29	0.1407	-11.2153537	-1.58	3837.21	SCRN1	secernin 1
269	2.22e-27	3.46e-29	0.6676	-11.2144086	-7.49	349.92	AMHR2	anti-Mullerian hormone receptor type 2
101927391	2.47e-27	3.86e-29	0.2808	11.2047412	3.15	150.08	MIOS-DT	MIOS divergent transcript
7106	3.54e-27	5.56e-29	0.2012	-11.1725604	-2.25	4645.12	TSPAN4	tetraspanin 4
7368	3.66e-27	5.76e-29	0.5059	11.1693898	5.65	507.36	UGT8	UDP glycosyltransferase 8
4645	3.88e-27	6.13e-29	0.315	11.1637679	3.52	1691.12	MYO5B	myosin VB
23414	4.38e-27	6.94e-29	0.2797	-11.1528137	-3.12	1544.43	ZFPM2	zinc finger protein, FOG family member 2
100288695	4.68e-27	7.44e-29	0.276	11.1466419	3.08	3285.21	LIMS4	LIM zinc finger domain containing 4
105369812	5.73e-27	9.13e-29	0.6018	-11.1283511	-6.70	206.52	LOC105369812	uncharacterized LOC105369812
63951	6.48e-27	1.04e-28	0.469	11.1170623	5.21	245.24	DMRTA1	DMRT like family A1
100128675	7.76e-27	1.24e-28	0.3307	11.1007752	3.67	42.31	HPN-AS1	HPN antisense RNA 1
440925	7.95e-27	1.28e-28	0.5257	11.098329	5.83	97.76	LINC01124	long intergenic non-protein coding RNA 1124
28822	8.12e-27	1.31e-28	0.7444	-11.0961058	-8.26	1335.66	IGLV1-47	immunoglobulin lambda variable 1-47
26155	9.17e-27	1.49e-28	0.0679	11.0847793	7.52e-01	2782.62	NOC2L	NOC2 like nucleolar associated transcriptional repressor
7984	9.17e-27	1.49e-28	0.2067	11.0847866	2.29	2211.2	ARHGEF5	Rho guanine nucleotide exchange factor 5
415117	9.30e-27	1.52e-28	0.5213	11.0829722	5.78	131.34	STX19	syntaxin 19
83539	9.30e-27	1.51e-28	0.5164	11.083214	5.72	54.62	CHST9	carbohydrate sulfotransferase 9
4246	9.58e-27	1.57e-28	0.6921	11.0800338	7.67	6261.02	SCGB2A1	secretoglobin family 2A member 1
255167	1.09e-26	1.79e-28	0.6526	-11.0680144	-7.22	232.01	LINC01018	long intergenic non-protein coding RNA 1018
10045	1.16e-26	1.91e-28	0.3015	11.0622886	3.34	627.93	SH2D3A	SH2 domain containing 3A
84059	1.20e-26	1.98e-28	0.3571	11.059332	3.95	75.5	ADGRV1	adhesion G protein-coupled receptor V1
688	1.25e-26	2.07e-28	0.3066	11.0550292	3.39	2828.3	KLF5	KLF transcription factor 5
84898	1.79e-26	2.97e-28	0.3307	-11.0226487	-3.65	10676.59	PLXDC2	plexin domain containing 2
83692	2.45e-26	4.08e-28	0.0911	-10.9941508	-1.00	3312.81	CD99L2	CD99 molecule like 2
723778	2.57e-26	4.29e-28	0.7031	-10.9895188	-7.73	554.69	MIR650	microRNA 650
59342	2.59e-26	4.34e-28	0.1858	-10.9885168	-2.04	3425.09	SCPEP1	serine carboxypeptidase 1
3841	2.86e-26	4.81e-28	0.1004	-10.979234	-1.10	794.55	KPNA5	karyopherin subunit alpha 5
57619	3.06e-26	5.16e-28	0.4	10.9728983	4.39	5868.4	SHROOM3	shroom family member 3
4486	3.10e-26	5.23e-28	0.3595	10.9715936	3.94	521.12	MST1R	macrophage stimulating 1 receptor
28796	3.90e-26	6.61e-28	0.8656	-10.9504552	-9.48	2965.03	IGLV3-21	immunoglobulin lambda variable 3-21
2626	4.08e-26	6.93e-28	0.8236	-10.9461461	-9.02	1190.87	GATA4	GATA binding protein 4
30845	4.39e-26	7.47e-28	0.145	-10.9393461	-1.59	1065.82	EHD3	EH domain containing 3
83661	4.84e-26	8.26e-28	0.5939	10.9302578	6.49	491.49	MS4A8	membrane spanning 4-domains A8
338328	4.95e-26	8.51e-28	0.4497	-10.9275973	-4.91	809.37	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
55359	4.95e-26	8.51e-28	0.3824	10.9276	4.18	291.94	STYK1	serine/threonine/tyrosine kinase 1
8537	5.03e-26	8.66e-28	0.423	10.925982	4.62	359.62	BCAS1	brain enriched myelin associated protein 1
79168	5.14e-26	8.88e-28	0.3697	-10.923679	-4.04	387.91	LILRA6	leukocyte immunoglobulin like receptor A6
958	5.49e-26	9.51e-28	0.2303	-10.9174806	-2.51	683.6	CD40	CD40 molecule
256130	5.91e-26	1.03e-27	0.7362	10.910493	8.03	722.61	TMEM196	transmembrane protein 196
8045	6.00e-26	1.05e-27	0.2034	10.908904	2.22	973.79	RASSF7	Ras association domain family member 7
100128893	6.02e-26	1.05e-27	0.2683	-10.9083595	-2.93	80.17	GATA6-AS1	GATA6 antisense RNA 1 (head to head)
56673	6.14e-26	1.07e-27	0.4097	10.9063445	4.47	57.53	C11orf16	chromosome 11 open reading frame 16
2065	6.36e-26	1.12e-27	0.5152	10.9029384	5.62	3531.15	ERBB3	erb-b2 receptor tyrosine kinase 3
80004	7.28e-26	1.28e-27	0.1601	10.8903546	1.74	1705.49	ESRP2	epithelial splicing regulatory protein 2
144347	7.37e-26	1.30e-27	0.4623	-10.88896	-5.03	234.66	RFLNA	refilin A
5764	7.63e-26	1.35e-27	0.2359	10.8855205	2.57	3451.47	PTN	pleiotrophin
101409257	7.74e-26	1.37e-27	0.2082	10.8840088	2.27	322.54	EZR-AS1	EZR antisense RNA 1
654817	8.04e-26	1.43e-27	0.3352	-10.8803418	-3.65	285.77	NCF1C	neutrophil cytosolic factor 1C pseudogene
57221	8.28e-26	1.48e-27	0.2803	10.877375	3.05	680.92	ARFGEF3	ARFGEF family member 3
23613	9.25e-26	1.65e-27	0.1302	10.8670545	1.41	3413.03	ZMYND8	zinc finger MYND-type containing 8
146845	9.33e-26	1.67e-27	0.3667	10.8660426	3.98	105.08	CFAP52	cilia and flagella associated protein 52
9077	9.98e-26	1.80e-27	0.6024	-10.8596155	-6.54	2509.22	DIRAS3	DIRAS family GTPase 3
28817	1.07e-25	1.93e-27	0.7261	-10.8530314	-7.88	935.15	IGLV2-8	immunoglobulin lambda variable 2-8
128218	1.08e-25	1.96e-27	0.3532	10.8517556	3.83	381.89	TMEM125	transmembrane protein 125
8538	1.11e-25	2.01e-27	0.6711	10.8494222	7.28	80.06	BARX2	BARX homeobox 2
2886	1.13e-25	2.06e-27	0.4847	10.8469884	5.26	1701.44	GRB7	growth factor receptor bound protein 7
10166	1.15e-25	2.09e-27	0.1279	10.8456557	1.39	435.33	SLC25A15	solute carrier family 25 member 15
3231	1.21e-25	2.22e-27	0.3235	-10.84039	-3.51	27.05	HOXD1	homeobox D1
100142659	1.31e-25	2.40e-27	0.2562	10.8331063	2.78	362.04	CTAGE8	CTAGE family member 8
80380	1.41e-25	2.58e-27	0.3543	-10.8263454	-3.84	420.2	PDCD1LG2	programmed cell death 1 ligand 2
91624	1.66e-25	3.06e-27	0.2044	-10.8109011	-2.21	3570.78	NEXN	nexilin F-actin binding protein
10653	1.69e-25	3.11e-27	0.1754	10.8092713	1.90	6172.69	SPINT2	serine peptidase inhibitor, Kunitz type 2
84624	1.80e-25	3.34e-27	0.4948	-10.8028702	-5.35	15184.78	FNDC1	fibronectin type III domain containing 1
3512	1.89e-25	3.52e-27	0.6509	-10.7979509	-7.03	5526.89	JCHAIN	joining chain of multimeric IgA and IgM
27299	1.89e-25	3.53e-27	0.5097	-10.7977872	-5.50	485.69	ADAMDEC1	ADAM like decysin 1
9625	1.89e-25	3.51e-27	0.1937	-10.7982375	-2.09	150.55	AATK	apoptosis associated tyrosine kinase
55561	1.99e-25	3.72e-27	0.2391	10.7929038	2.58	469.19	CDC42BPG	CDC42 binding protein kinase gamma
28797	2.05e-25	3.85e-27	0.8311	-10.7897393	-8.97	1848.02	IGLV3-19	immunoglobulin lambda variable 3-19
1040	2.53e-25	4.76e-27	0.3297	10.7701381	3.55	1075.7	CDS1	CDP-diacylglycerol synthase 1
3952	2.73e-25	5.15e-27	0.6923	-10.7630122	-7.45	94.43	LEP	leptin
105378969	2.79e-25	5.26e-27	0.3501	-10.7609329	-3.77	72.37	LOC105378969	uncharacterized LOC105378969
2627	2.85e-25	5.41e-27	0.3475	-10.7584611	-3.74	1373.96	GATA6	GATA binding protein 6
3249	2.90e-25	5.51e-27	0.306	10.7566455	3.29	294.38	HPN	hepsin
6928	3.01e-25	5.72e-27	0.5986	10.7532214	6.44	1677	HNF1B	HNF1 homeobox B
2139	3.55e-25	6.77e-27	0.3744	10.737711	4.02	1319.03	EYA2	EYA transcriptional coactivator and phosphatase 2
120892	3.97e-25	7.59e-27	0.2409	-10.72716	-2.58	937.12	LRRK2	leucine rich repeat kinase 2
2018	3.99e-25	7.65e-27	0.1636	10.7264522	1.75	1823.82	EMX2	empty spiracles homeobox 2
6332	4.15e-25	7.97e-27	0.5827	-10.7226223	-6.25	1359.48	SCN7A	sodium voltage-gated channel alpha subunit 7
101927486	4.22e-25	8.13e-27	0.4975	-10.7208498	-5.33	131.17	LOC101927486	uncharacterized LOC101927486
28943	4.54e-25	8.77e-27	0.7423	-10.7138315	-7.95	774.65	IGKV1-6	immunoglobulin kappa variable 1-6
5919	4.58e-25	8.86e-27	0.3211	-10.7128333	-3.44	24423.24	RARRES2	retinoic acid receptor responder 2
10383	4.69e-25	9.10e-27	0.1506	10.7103274	1.61	8808.51	TUBB4B	tubulin beta 4B class IVb
23286	4.86e-25	9.46e-27	0.3014	10.7067565	3.23	2530.7	WWC1	WW and C2 domain containing 1
2212	4.94e-25	9.66e-27	0.4087	-10.7048334	-4.38	9521.23	FCGR2A	Fc gamma receptor IIa
400891	4.94e-25	9.64e-27	0.5291	10.7049977	5.66	40.03	LRRC74B	leucine rich repeat containing 74B
101927057	5.75e-25	1.13e-26	0.4022	10.6905184	4.30	154.54	LOC101927057	uncharacterized LOC101927057
30835	6.17e-25	1.21e-26	0.2917	-10.6837323	-3.12	1142.93	CD209	CD209 molecule
3222	6.58e-25	1.30e-26	0.505	-10.677518	-5.39	168.17	HOXC5	homeobox C5
101927279	6.78e-25	1.34e-26	0.3701	10.6745123	3.95	41.9	EP300-AS1	EP300 antisense RNA 1
28434	7.29e-25	1.44e-26	0.7166	-10.6675961	-7.64	2501.8	IGHV3-33	immunoglobulin heavy variable 3-33
92749	7.43e-25	1.48e-26	0.4213	10.6655622	4.49	206.12	DRC1	dynein regulatory complex subunit 1
80704	7.53e-25	1.50e-26	0.4106	-10.6641288	-4.38	70.2	SLC19A3	solute carrier family 19 member 3
28881	7.61e-25	1.52e-26	0.762	-10.6629266	-8.13	233.41	IGKV2D-30	immunoglobulin kappa variable 2D-30
650669	8.00e-25	1.60e-26	0.2225	-10.6580801	-2.37	1264.62	GAS6-AS1	GAS6 antisense RNA 1
28391	1.07e-24	2.14e-26	0.7661	-10.6307806	-8.14	414.67	IGHV4-61	immunoglobulin heavy variable 4-61
23186	1.08e-24	2.17e-26	0.0974	10.6298259	1.04	1690.15	RCOR1	REST corepressor 1
105374191	1.16e-24	2.33e-26	0.4894	-10.6229054	-5.20	38.06	LOC105374191	uncharacterized LOC105374191
7348	1.19e-24	2.39e-26	0.6697	10.6204615	7.11	2113.71	UPK1B	uroplakin 1B
100240735	1.33e-24	2.68e-26	0.4522	-10.6098435	-4.80	41.63	LOC100240735	uncharacterized LOC100240735
119587	1.49e-24	3.03e-26	0.4741	-10.5985333	-5.02	5250.46	CPXM2	carboxypeptidase X, M14 family member 2
283537	1.60e-24	3.24e-26	0.3137	-10.5920574	-3.32	1605.15	SLC46A3	solute carrier family 46 member 3
105377286	1.60e-24	3.27e-26	0.2776	10.5913902	2.94	49.32	LOC105377286	uncharacterized LOC105377286
28457	1.61e-24	3.28e-26	0.8133	-10.5910445	-8.61	633.07	IGHV2-5	immunoglobulin heavy variable 2-5
80736	1.74e-24	3.57e-26	0.4768	10.5831716	5.05	3659.62	SLC44A4	solute carrier family 44 member 4
65268	1.74e-24	3.57e-26	0.389	10.5830391	4.12	744.85	WNK2	WNK lysine deficient protein kinase 2
126014	1.77e-24	3.63e-26	0.4114	-10.5814315	-4.35	412.99	OSCAR	osteoclast associated Ig-like receptor
28449	1.96e-24	4.03e-26	0.8974	-10.5717514	-9.49	473.9	IGHV3-13	immunoglobulin heavy variable 3-13
151449	2.00e-24	4.12e-26	0.5071	10.569559	5.36	4966.6	GDF7	growth differentiation factor 7
4688	2.01e-24	4.15e-26	0.3701	-10.5688999	-3.91	1854.57	NCF2	neutrophil cytosolic factor 2
9914	2.21e-24	4.58e-26	0.5341	10.5596762	5.64	1217.17	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
284240	2.23e-24	4.64e-26	0.6257	-10.5585234	-6.61	201.74	LOC284240	uncharacterized LOC284240
55789	2.45e-24	5.12e-26	0.4216	10.5493442	4.45	450.91	DEPDC1B	DEP domain containing 1B
7412	2.73e-24	5.71e-26	0.3568	-10.5389716	-3.76	2950.84	VCAM1	vascular cell adhesion molecule 1
5460	2.74e-24	5.74e-26	0.5457	10.538562	5.75	1081.93	POU5F1	POU class 5 homeobox 1
28467	2.93e-24	6.15e-26	0.7816	-10.5320226	-8.23	507.57	IGHV1-24	immunoglobulin heavy variable 1-24
5357	3.17e-24	6.66e-26	0.3459	10.5244793	3.64	833.55	PLS1	plastin 1
9122	3.33e-24	7.04e-26	0.2468	-10.5193365	-2.60	572.43	SLC16A4	solute carrier family 16 member 4
622	3.33e-24	7.02e-26	0.2338	10.5194982	2.46	1011.32	BDH1	3-hydroxybutyrate dehydrogenase 1
10982	3.55e-24	7.51e-26	0.1564	-10.5131694	-1.64	2602.47	MAPRE2	microtubule associated protein RP/EB family member 2
84662	4.09e-24	8.69e-26	0.2484	-10.4994277	-2.61	3805.87	GLIS2	GLIS family zinc finger 2
105369782	5.46e-24	1.16e-25	0.4735	10.4719791	4.96	494.59	LOC105369782	uncharacterized LOC105369782
6337	5.85e-24	1.25e-25	0.4976	10.4653551	5.21	4808.05	SCNN1A	sodium channel epithelial 1 subunit alpha
5090	6.54e-24	1.40e-25	0.2375	-10.4544624	-2.48	1768.34	PBX3	PBX homeobox 3
101928373	6.87e-24	1.47e-25	0.417	-10.4495697	-4.36	30.51	LOC101928373	uncharacterized LOC101928373
84440	7.48e-24	1.60e-25	0.3059	10.4413612	3.19	1117.5	RAB11FIP4	RAB11 family interacting protein 4
168090	7.50e-24	1.61e-25	0.6489	10.4408983	6.77	78.33	C6orf118	chromosome 6 open reading frame 118
28461	7.85e-24	1.69e-25	0.9069	-10.4363233	-9.47	2381.13	IGHV1-69	immunoglobulin heavy variable 1-69
3077	8.03e-24	1.74e-25	0.1996	-10.4339393	-2.08	709.33	HFE	homeostatic iron regulator
55600	8.07e-24	1.75e-25	0.9543	-10.4333349	-9.96	112.01	ITLN1	intelectin 1
28423	8.27e-24	1.79e-25	0.9443	-10.4307923	-9.85	518.49	IGHV3-49	immunoglobulin heavy variable 3-49
28778	8.44e-24	1.83e-25	0.7946	-10.4286492	-8.29	1790.27	IGLV6-57	immunoglobulin lambda variable 6-57
5169	8.71e-24	1.90e-25	0.5428	10.4253797	5.66	2197.32	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3
3215	9.10e-24	1.99e-25	0.4535	10.421003	4.73	676.54	HOXB5	homeobox B5
23094	9.14e-24	2.00e-25	0.0946	10.4203897	9.86e-01	1748.53	SIPA1L3	signal induced proliferation associated 1 like 3
25925	9.39e-24	2.06e-25	0.2409	-10.4176677	-2.51	1540.91	ZNF521	zinc finger protein 521
161003	9.64e-24	2.12e-25	0.64	10.4149713	6.67	52.58	STOML3	stomatin like 3
144402	9.67e-24	2.13e-25	0.1902	-10.4144312	-1.98	873.83	CPNE8	copine 8
55571	9.68e-24	2.14e-25	0.1473	10.4141425	1.53	1812.03	CNOT11	CCR4-NOT transcription complex subunit 11
10040	9.74e-24	2.16e-25	0.1692	10.4133426	1.76	791.42	TOM1L1	target of myb1 like 1 membrane trafficking protein
7430	1.01e-23	2.23e-25	0.1977	10.4099825	2.06	13042.2	EZR	ezrin
102724156	1.12e-23	2.48e-25	0.3168	10.4000212	3.29	80.42	LINC03026	long intergenic non-protein coding RNA 3026
9213	1.14e-23	2.54e-25	0.1479	10.3978814	1.54	3422.23	XPR1	xenotropic and polytropic retrovirus receptor 1
1240	1.19e-23	2.65e-25	0.3165	-10.3935538	-3.29	1997.84	CMKLR1	chemerin chemokine-like receptor 1
127733	1.21e-23	2.71e-25	0.2305	10.3916637	2.40	951.94	UBXN10	UBX domain protein 10
9037	1.23e-23	2.77e-25	0.2268	10.3895724	2.36	4614.22	SEMA5A	semaphorin 5A
120425	1.35e-23	3.03e-25	0.3653	-10.3808415	-3.79	1000.56	JAML	junction adhesion molecule like
4199	1.60e-23	3.62e-25	0.3037	-10.363956	-3.15	1134.82	ME1	malic enzyme 1
28475	1.60e-23	3.61e-25	0.8445	-10.3640311	-8.75	1698.48	IGHJ6	immunoglobulin heavy joining 6
254228	1.67e-23	3.77e-25	0.3261	-10.3600717	-3.38	769.16	CALHM5	calcium homeostasis modulator family member 5
120224	1.82e-23	4.12e-25	0.5868	10.3514522	6.07	828.7	TMEM45B	transmembrane protein 45B
114795	2.00e-23	4.55e-25	0.3399	10.3420852	3.52	398.63	TMEM132B	transmembrane protein 132B
5199	2.03e-23	4.63e-25	0.2458	-10.3404015	-2.54	150.14	CFP	complement factor properdin
105379057	2.54e-23	5.78e-25	0.3091	-10.3190205	-3.19	154.48	EDIL3-DT	EDIL3 divergent transcript
