Gene_Name	EC18	EC19	EC38	EC54	EC63	EC64	EC65	EC7	EU18	EU19	EU38	EU54	EU63	EU64	EU65	EU7
ENSG00000272325	2246	1879	2392	2457	2032	2355	1704	2139	2689	2125	2366	1521	1830	1839	2378	2055
ENSG00000272324	133	143	168	169	269	170	63	147	149	110	155	184	137	234	147	197
ENSG00000163755	952	733	1907	747	839	694	745	1128	5934	2151	10144	913	3773	1534	10300	680
ENSG00000163754	819	1212	1140	923	782	1168	915	1058	634	376	641	619	483	418	532	423
ENSG00000272321	1	37	3	2	4	5	2	24	74	17	61	22	62	87	6	55
ENSG00000265708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120903	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259563	4	3	2	6	4	5	3	2	10	4	3	4	2	3	0	2
ENSG00000120907	17	1	1	2	0	3	0	3	0	0	0	0	0	0	0	0
ENSG00000258489	1	11	2	0	9	20	1	4	2	2	0	5	0	2	0	0
ENSG00000277852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166866	16	2	1	5	7	0	21	5	0	0	0	2	1	0	0	1
ENSG00000265904	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000175658	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000173699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172602	9	5	47	13	53	11	21	28	12	17	12	27	10	8	42	4
ENSG00000166863	2	7	1	1	0	31	3	2	5	11	2	0	4	3	4	0
ENSG00000256633	58	56	49	59	25	186	37	35	19	6	9	38	12	25	21	10
ENSG00000267142	0	4	2	9	2	0	0	11	3	10	1	3	5	2	4	0
ENSG00000259561	0	3	0	0	0	0	0	0	2	5	3	4	0	1	0	2
ENSG00000239572	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000239571	1	0	0	13	6	3	5	12	0	0	0	0	0	0	0	0
ENSG00000239570	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000239577	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1
ENSG00000239576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112992	1157	1140	1548	1217	1066	1095	923	1079	1803	1155	2518	1823	1488	2607	1722	1628
ENSG00000279416	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
ENSG00000279417	70	64	50	32	86	72	41	84	75	99	113	129	113	176	47	169
ENSG00000279410	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	3
ENSG00000112996	449	522	742	502	566	756	435	577	849	669	1066	781	666	837	750	942
ENSG00000279412	16	12	6	8	38	6	12	17	13	9	15	11	14	22	3	18
ENSG00000257515	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279418	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0
ENSG00000279419	0	0	2	7	0	1	0	1	4	3	4	4	3	8	0	4
ENSG00000260765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205808	201	227	247	283	196	213	184	243	332	259	362	282	194	313	197	370
ENSG00000205809	5	22	4	1	1	0	1	10	17	23	25	15	138	11	60	5
ENSG00000010292	985	914	1261	1434	1018	1072	765	1024	1225	813	992	3837	960	1014	918	3955
ENSG00000010295	1481	582	847	1230	1208	687	896	1048	480	247	363	379	565	354	146	314
ENSG00000277528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000277527	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000277524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160256	188	227	278	154	216	191	155	181	370	250	322	293	371	225	1090	284
ENSG00000248015	444	324	455	354	306	325	395	426	434	287	328	338	263	409	288	330
ENSG00000277520	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277521	2	0	5	0	3	11	4	0	7	2	2	1	1	10	3	0
ENSG00000233647	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1
ENSG00000233646	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000273456	16	13	7	16	11	17	12	13	22	18	17	25	12	10	20	18
ENSG00000273454	4	4	2	3	2	7	1	1	1	8	1	3	2	6	1	3
ENSG00000273455	11	28	32	13	17	27	6	28	29	17	24	41	25	6	33	30
ENSG00000273450	0	0	0	0	0	0	0	2	0	1	1	2	0	1	0	1
ENSG00000273451	1	0	1	0	1	1	0	1	3	1	4	2	1	15	3	1
ENSG00000231700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231701	0	1	0	1	0	0	0	0	1	0	2	0	0	2	0	0
ENSG00000231702	8	3	3	0	0	5	0	4	4	5	4	8	1	2	2	4
ENSG00000233644	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000231704	1	0	0	1	1	1	0	2	0	2	3	2	0	2	0	3
ENSG00000231705	0	0	0	0	1	0	0	0	1	0	4	2	1	9	0	1
ENSG00000231706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197632	1	9	18	22	13	0	1	5	2	0	0	24	2	0	94	0
ENSG00000041802	520	793	693	547	606	716	591	838	862	815	897	961	647	847	610	981
ENSG00000061936	1073	1009	973	1008	1024	1215	780	1192	1454	1054	1511	1564	1039	1575	990	1557
ENSG00000282520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137713	333	459	463	341	366	550	309	358	1179	1227	1795	929	679	2111	1219	860
ENSG00000137714	214	206	272	250	195	248	231	238	274	132	262	377	174	184	203	235
ENSG00000242858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174125	1147	475	618	837	548	375	812	438	168	200	190	113	234	331	370	67
ENSG00000168404	840	272	421	618	559	307	551	590	253	178	206	313	249	185	214	105
ENSG00000174123	46	15	32	50	33	6	27	48	16	26	10	8	13	8	16	8
ENSG00000120699	378	525	427	391	361	420	417	542	542	545	719	802	426	481	479	722
ENSG00000178928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153774	455	1033	839	608	584	1032	497	750	1198	859	1089	822	663	581	1180	907
ENSG00000186187	332	452	464	316	394	434	328	420	531	436	535	775	410	592	462	436
ENSG00000172912	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000178922	464	632	591	564	640	855	417	766	745	620	605	886	542	658	705	731
ENSG00000120690	1770	1330	1770	2301	1618	1686	1968	1856	2455	1530	2253	3317	1797	2601	2047	2842
ENSG00000120693	221	499	340	368	357	1083	241	338	708	769	1706	1453	346	2934	669	3113
ENSG00000178921	419	449	489	376	424	439	237	444	682	480	912	1106	536	720	295	895
ENSG00000178927	2249	1360	1668	1878	1783	1406	1768	2482	1801	1232	1853	1397	1342	1480	1282	1423
ENSG00000120697	331	382	526	369	382	339	314	523	582	483	744	479	412	400	584	667
ENSG00000120696	255	368	256	262	240	431	174	268	289	200	240	292	229	372	196	733
ENSG00000159199	623	694	519	600	649	685	463	594	1003	676	1118	1359	809	896	684	1204
ENSG00000025772	381	840	707	720	609	764	484	660	633	502	613	1509	452	466	576	786
ENSG00000277618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000025770	513	540	628	529	481	812	416	573	846	641	741	1201	571	631	838	1002
ENSG00000263853	7	2	0	0	2	1	0	3	1	1	2	2	1	2	3	4
ENSG00000211459	19741	21563	17299	19424	20362	13521	25712	24818	18675	17674	25701	8983	9921	18496	28108	14925
ENSG00000159197	4	8	8	2	5	10	1	9	2	1	5	12	5	2	6	2
ENSG00000270541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167447	285	430	462	468	434	497	324	389	431	328	479	341	396	432	314	446
ENSG00000212512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264558	633	1083	904	690	595	851	660	758	1051	745	1043	1225	707	801	888	1032
ENSG00000101109	1688	760	1272	1980	1125	1133	1535	1364	866	759	1053	1158	997	955	927	998
ENSG00000202047	0	1	1	0	0	0	0	0	0	0	1	0	0	28	0	2
ENSG00000202046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101104	412	280	178	224	562	237	211	460	426	330	434	1304	489	720	157	784
ENSG00000202048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000053438	41	65	46	29	52	53	20	51	102	76	64	294	57	104	197	170
ENSG00000266401	1	0	0	0	2	1	0	4	3	6	7	3	0	14	4	5
ENSG00000228677	240	367	738	328	512	370	255	498	255	201	206	412	232	231	259	424
ENSG00000251320	30	0	4	17	11	1	22	22	6	0	0	0	0	2	1	0
ENSG00000251321	2	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0
ENSG00000254949	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000254948	0	0	0	0	0	0	0	0	1	7	10	0	7	5	6	0
ENSG00000251324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000251326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214917	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	3
ENSG00000254943	131	130	131	54	105	206	122	65	83	51	57	98	40	72	39	56
ENSG00000254942	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000254941	7	23	7	5	2	31	23	8	19	12	26	18	9	22	12	20
ENSG00000254940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254946	0	1	0	0	0	0	0	0	7	4	1	0	3	1	3	1
ENSG00000188985	4	4	5	2	6	10	0	3	3	1	3	24	4	7	3	11
ENSG00000254944	11	2	14	21	12	8	4	8	30	24	29	12	4	18	16	29
ENSG00000281695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198685	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	31
ENSG00000166311	917	1038	1651	1768	1968	936	938	1632	1812	1605	1884	1366	1531	1632	1937	767
ENSG00000281691	375	392	254	281	417	636	210	446	441	444	535	500	389	564	163	709
ENSG00000166317	11	17	4	5	4	19	3	13	13	6	18	10	10	14	2	16
ENSG00000068885	254	374	383	255	330	306	230	391	388	251	395	519	256	335	266	568
ENSG00000281692	0	0	0	0	0	3	0	0	1	1	1	1	1	0	0	1
ENSG00000201581	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000256892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256897	5	2	0	2	6	4	1	1	2	4	1	3	2	5	0	1
ENSG00000201584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201586	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1
ENSG00000182376	1	0	0	3	0	1	1	2	4	3	1	3	1	7	4	1
ENSG00000186854	1822	3629	4003	1487	2838	2275	2022	2457	1692	1061	1075	1153	814	996	2182	2097
ENSG00000182372	807	284	420	728	631	390	687	598	563	639	517	513	468	559	961	745
ENSG00000268240	0	1	0	1	1	0	2	1	1	0	0	0	0	1	0	0
ENSG00000084070	2154	867	1201	2081	1500	1137	1608	1370	561	476	1009	1155	711	1031	699	647
ENSG00000182378	312	246	125	251	298	235	215	307	161	103	152	389	165	182	73	591
ENSG00000084073	1231	1681	2006	1801	1481	1869	1151	1665	2146	1459	2377	1590	1336	1697	1453	1206
ENSG00000237624	21	18	18	21	5	34	11	33	15	16	27	11	9	23	16	16
ENSG00000237626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237621	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000237620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237622	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160870	2	1	0	0	2	1	0	6	3	4	2	1	7	1	0	2
ENSG00000237629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237628	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	2
ENSG00000127472	225	359	144	68	240	1304	178	266	0	0	2	1	0	12	1	0
ENSG00000142303	1447	1255	1195	832	1673	784	684	1267	768	444	725	733	340	620	449	602
ENSG00000166822	373	359	353	345	291	437	340	463	653	682	861	529	447	651	686	561
ENSG00000166823	4	10	6	3	8	12	4	6	9	1	0	4	2	4	0	3
ENSG00000166825	1857	483	1710	911	1460	435	683	1031	750	314	587	615	720	599	969	631
ENSG00000148942	17	54	32	47	34	1	15	7	0	0	0	0	0	2	0	0
ENSG00000166828	0	2	23	2	34	1	0	27	173	102	361	557	47	372	26	116
ENSG00000106459	246	308	316	318	264	384	262	351	343	238	324	454	239	270	351	369
ENSG00000058668	4062	6034	6302	3801	4369	7537	2944	5381	12199	9264	12342	10462	12660	9855	9643	7768
ENSG00000231236	2	4	0	0	6	3	7	3	0	1	0	3	1	1	16	0
ENSG00000216070	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216073	0	0	0	0	0	0	2	2	0	3	0	2	0	0	0	0
ENSG00000216072	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000216075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250938	3	10	10	6	15	8	4	11	8	1	5	10	3	11	1	7
ENSG00000250939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167193	1329	1214	1839	1313	1420	1669	1135	1574	2386	1566	2409	2006	1637	1927	1811	2247
ENSG00000250934	1	20	6	3	1	12	0	9	1	0	1	2	2	2	2	7
ENSG00000167196	547	470	587	417	523	480	348	599	911	890	780	876	783	667	640	767
ENSG00000250930	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	2
ENSG00000167194	1	0	0	0	0	0	2	0	0	0	0	5	0	0	0	2
ENSG00000152377	702	200	1997	1304	1347	409	535	754	1867	1400	1005	646	2298	1750	3866	933
ENSG00000158711	1145	771	1010	1065	908	1217	1024	1056	5208	6924	7651	1325	2179	4696	3478	1353
ENSG00000158710	6981	4139	7440	4813	4533	4182	5294	5703	15258	7146	12266	9571	4743	8552	11532	6600
ENSG00000158717	1469	440	693	1057	877	571	866	993	478	357	365	574	334	418	346	344
ENSG00000158716	536	429	1037	529	731	535	509	555	1851	1079	1931	446	602	1316	1670	447
ENSG00000158715	224	239	262	308	252	278	280	272	63	57	48	99	84	31	62	24
ENSG00000158714	3092	520	1018	2383	1949	690	2343	1806	148	145	119	155	243	80	81	96
ENSG00000183535	11	0	1	0	6	5	2	6	7	2	3	3	2	7	3	4
ENSG00000187893	0	2	8	3	4	1	0	6	0	0	0	0	0	0	0	1
ENSG00000183530	988	920	1011	958	931	1143	831	1120	1453	1274	1487	1056	1091	1692	1043	1613
ENSG00000213648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213640	2	6	3	0	9	1	2	1	2	11	3	1	1	6	5	2
ENSG00000213643	1	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0
ENSG00000213642	5	26	14	9	15	18	14	8	0	0	0	0	0	0	4	0
ENSG00000213645	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213644	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSG00000120129	4478	5875	12174	3342	9797	4091	8014	6819	1332	3676	10194	9991	7999	1595	3763	823
ENSG00000151632	32	49	44	21	38	65	49	69	21	8	22	6	82	19	124	24
ENSG00000151631	0	0	1	2	0	0	0	0	1	0	0	2	1	2	0	0
ENSG00000255460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000198502	97	3288	6476	15166	14	23	11	100	3	1079	693	6	2	2	5	1
ENSG00000272416	3	7	1	10	4	10	1	8	2	4	2	8	1	6	10	6
ENSG00000196188	0	2	26	58	10	0	0	168	15	3	17	16	2	23	3	83
ENSG00000196189	474	151	318	386	295	172	400	356	182	141	210	474	274	177	202	375
ENSG00000264475	9	32	50	34	55	54	9	32	2	1	0	46	4	6	0	47
ENSG00000196184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159445	332	350	306	268	392	187	362	455	267	311	392	214	184	1986	275	2673
ENSG00000196187	1345	1096	1097	1227	1321	1241	1091	1551	4608	4742	4236	1508	3234	3392	4084	4382
ENSG00000196182	1499	1222	1320	1460	1199	1689	1675	1453	2168	1663	2666	1939	1837	1957	2432	1029
ENSG00000196183	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
ENSG00000162344	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2
ENSG00000207512	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
ENSG00000207513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162341	323	272	237	321	391	324	281	353	289	315	371	566	405	355	334	328
ENSG00000207515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207518	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118900	1161	1026	1244	1301	1185	1575	956	1221	1887	1613	1647	1479	1393	1820	1357	1718
ENSG00000090924	1338	1724	1280	839	1776	1383	700	1542	1720	1046	1384	3794	2159	1551	1454	1256
ENSG00000230337	124	131	205	139	140	137	95	169	212	160	227	174	160	195	178	290
ENSG00000120162	247	451	463	385	377	828	193	324	872	363	722	411	180	353	588	937
ENSG00000211867	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
ENSG00000211866	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000211865	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ENSG00000211864	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000211863	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000211862	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211861	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115504	679	2020	1174	1150	910	2433	681	1088	1277	984	1640	2358	1240	1525	1231	1008
ENSG00000211869	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000211868	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ENSG00000188211	142	85	165	133	152	190	89	220	127	129	251	109	168	238	111	65
ENSG00000261559	0	6	1	1	1	2	1	1	1	1	0	0	1	3	0	0
ENSG00000146122	949	1292	1009	723	989	1522	425	566	606	684	641	1437	547	526	397	2618
ENSG00000188215	259	446	435	338	380	368	239	427	418	276	355	727	288	380	472	389
ENSG00000269009	0	3	0	1	0	0	0	0	2	1	1	1	0	1	0	1
ENSG00000188219	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	5
ENSG00000225822	28	30	29	29	25	22	8	13	34	22	31	32	14	25	32	54
ENSG00000134042	289	80	196	180	80	54	99	95	9	4	16	11	22	10	13	19
ENSG00000185495	185	107	59	76	98	93	109	132	128	147	170	151	139	326	87	299
ENSG00000073712	1978	4727	6160	2281	3060	4932	1405	4045	3636	2041	3880	3901	4557	3421	7764	1537
ENSG00000073711	170	471	489	178	300	617	125	363	431	280	383	769	458	412	534	398
ENSG00000185499	119	227	949	101	624	67	104	520	2530	1368	2811	1213	883	3711	808	2426
ENSG00000225825	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0
ENSG00000143578	187	248	260	265	227	332	151	267	340	244	280	725	166	260	254	1426
ENSG00000143575	1132	1438	1611	1399	1171	1406	1069	1519	1663	1124	1831	1404	1199	1320	1746	1323
ENSG00000143570	2791	2368	3539	3644	3021	2725	2488	2889	3973	2466	3036	2821	2782	2543	3641	2373
ENSG00000266179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266176	0	3	0	4	2	0	0	0	15	29	30	22	3	56	11	22
ENSG00000184545	140	41	54	83	60	68	43	51	288	183	337	839	223	501	283	237
ENSG00000184544	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000180042	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000180043	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000266171	67	110	96	96	126	169	78	108	184	145	159	239	106	127	139	169
ENSG00000230721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269151	116	130	121	109	114	169	107	119	209	128	169	256	136	121	161	211
ENSG00000113621	1616	2404	2314	1758	1855	2031	1250	2405	1890	1284	1749	1791	1430	1175	1822	1101
ENSG00000282935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150540	2578	2676	2869	3381	2429	2119	1864	2377	3344	3129	2667	1265	3131	1133	4353	1069
ENSG00000230724	212	165	64	109	151	82	116	150	105	178	122	193	116	163	136	186
ENSG00000137080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270846	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000073756	46	102	2703	64	1416	26	127	235	168	42	97	196	41	125	74	1132
ENSG00000260236	40	29	35	28	57	60	34	64	50	49	53	46	36	42	29	67
ENSG00000252400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143740	496	1260	911	699	765	1312	584	792	1184	769	1218	1037	886	936	1234	948
ENSG00000073754	3	1	2	1	0	8	56	2	0	0	0	1	0	0	0	0
ENSG00000252404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252408	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000252409	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000205060	592	726	867	730	631	655	630	856	845	823	841	596	691	607	453	422
ENSG00000108852	55	80	73	75	69	127	47	72	33	8	16	175	15	19	17	57
ENSG00000108854	989	704	934	1094	983	888	740	932	1001	841	1171	910	628	948	1048	969
ENSG00000185238	211	269	226	238	208	312	163	252	275	247	407	424	215	303	162	342
ENSG00000185236	2131	2344	2531	2065	2203	3197	1744	2123	3846	2174	2617	3705	2174	2947	3887	3458
ENSG00000265407	4	2	0	1	0	5	0	2	0	0	0	3	1	4	0	0
ENSG00000265404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165923	23	69	27	33	31	44	10	59	45	49	54	196	71	85	61	249
ENSG00000265402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185231	0	7	30	0	14	0	0	20	0	0	0	0	0	0	0	0
ENSG00000249000	0	0	1	0	0	0	0	1	1	4	0	3	0	19	0	8
ENSG00000249001	22	0	2	4	1	1	6	1	0	0	0	0	0	0	2	0
ENSG00000249002	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000249003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249006	1	2	0	0	0	0	0	0	0	1	0	3	1	0	3	1
ENSG00000249007	0	0	3	0	4	0	0	0	5	15	26	32	11	3	1	0
ENSG00000249008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267498	2	2	1	1	3	3	3	3	3	2	2	5	1	1	1	3
ENSG00000170439	49	104	70	38	55	96	35	82	28	17	25	23	26	20	16	19
ENSG00000229686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070159	67	62	131	136	105	86	25	117	2250	1991	2251	881	1804	2563	2683	2699
ENSG00000229682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214563	7	8	4	3	5	2	0	3	0	0	0	5	3	0	0	6
ENSG00000214562	74	48	64	77	54	75	53	56	81	69	76	67	43	68	46	126
ENSG00000229688	0	2	0	1	1	2	2	2	2	0	2	3	0	2	0	0
ENSG00000229689	72	76	101	73	99	40	43	148	182	168	151	122	135	266	102	239
ENSG00000165929	477	229	340	366	149	193	636	492	4025	4331	6197	889	1863	3506	1837	1506
ENSG00000104341	922	3483	3731	2062	1968	2545	1801	2064	4724	2793	2996	4939	2610	1799	3554	2139
ENSG00000216480	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000104343	599	579	659	610	518	642	675	633	944	985	1154	596	593	604	812	587
ENSG00000100836	474	617	446	372	457	440	459	543	700	604	728	895	512	625	429	646
ENSG00000204338	13	115	28	11	37	20	62	52	36	25	58	10	23	14	5	5
ENSG00000254127	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254126	1	2	5	5	2	0	0	5	1	0	0	0	0	0	0	2
ENSG00000253078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254122	127	223	170	104	220	317	105	160	119	56	103	131	107	120	112	115
ENSG00000260235	42	93	61	47	57	112	56	86	86	49	56	80	48	62	46	81
ENSG00000253079	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000254129	48	39	52	46	57	60	35	62	214	172	177	81	113	194	200	272
ENSG00000204334	10	10	6	4	2	0	1	13	67	31	61	46	34	50	23	48
ENSG00000101489	17	92	28	15	43	28	23	56	11	20	11	23	7	17	8	15
ENSG00000258634	223	229	207	172	217	370	164	218	353	304	324	263	214	375	283	321
ENSG00000258637	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258636	1	18	6	5	4	7	4	9	6	9	14	9	14	13	4	19
ENSG00000258631	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258630	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	1
ENSG00000258633	1	2	0	2	1	0	0	1	0	2	1	0	0	2	0	2
